RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_REPORTED	EYE_TRACKED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_LAUNCH_X	IA_FIRST_RUN_LAUNCH_Y	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_COUNT_24	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_FSA_DURATION_24	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_LAUNCH_X	IA_LAST_RUN_LAUNCH_Y	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_LAUNCH_X	IA_SECOND_RUN_LAUNCH_Y	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_LAUNCH_X	IA_THIRD_RUN_LAUNCH_Y	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	SAMPLING_RATE	TIME_SCALE	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	actor	bg_code	bg_name	block	calibration	condition	frame_rate	object	object_outcome	object_pos	object_pos_outcome	outcome	position	session	session_type	split_by	subject	subject_session	test_phase	trial_overall	trial_w_session	video_file_cue	video_file_outcome
Kalea_2	1	Kalea_2.edf	RIGHT	Right	actor	418000.00	3635.82	1080	12869	0.8841	false	.	2040	2	.	.	2	320	0	1674.10	414.70	1	2845	3203	0.2000	2	424.10	314.70	935.30	559.80	320	14.11	18.90	319	1	256	0.6000	6	0	0	4	1	0	0	9198	149	.	23	.	actor_right	4384	2	10290	1628.40	480.00	10024	14673	0.4000	4	111.00	-795.50	2045.50	495.30	4536	2.75	28.62	10289	7	10264	1250	0	0	3814.40	3472.70	.	0	0	0	0	0	0	12869	1800	2	805	1	2399	1503.70	421.60	10024	14673	0.4000	4	111.00	-795.50	2045.50	495.30	4536	12869	0	149	.	1631	2	4536	1361.00	556.70	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 23, 0, 23, 24, 0]	true	5782600	1	first_video	true	5766704	Fixations	1000.00	IP Relative	14556.00	10	4	Trial: 1	5724484	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	1	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	COM	30.3	OBJ-6	OBJ-6	up	down	LOCATION	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	4	1	FIRST-TEST_A1_COM_OBEN_RECHTS_OBJ-6.mp4	OUTCOME_OBJ-6_UNTEN.mp4
Kalea_2	1	Kalea_2.edf	RIGHT	Right	actor	418000.00	4725.00	1080	149	0.0102	false	.	149	9	23	[23]	5	14788	1	444.80	604.80	1	149	14936	0.1000	1	324.80	-1508.40	1628.40	480.00	14788	19.19	-167.78	14787	8	14674	0.1000	1	0	0	0	0	0	0	0	0	.	24	.	actor_left	149	1	14788	444.80	604.80	149	14936	0.1000	1	324.80	-1508.40	1628.40	480.00	14788	19.19	-167.78	14787	8	14674	120	1	1	4725.00	4725.00	.	0	0	0	0	0	0	149	670	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	149	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 23, 0, 23, 24, 0]	true	5782600	1	first_video	true	5766704	Fixations	1000.00	IP Relative	14556.00	10	4	Trial: 1	5724484	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	1	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	COM	30.3	OBJ-6	OBJ-6	up	down	LOCATION	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	4	1	FIRST-TEST_A1_COM_OBEN_RECHTS_OBJ-6.mp4	OUTCOME_OBJ-6_UNTEN.mp4
Kalea_2	1	Kalea_2.edf	RIGHT	Right	actor	122500.00	.	355	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	21	.	upper_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[0, 23, 0, 23, 0, 23, 0, 23, 0]	true	5801692	2	outcome_video	true	5786972	Fixations	1000.00	IP Relative	9652.00	13	4	Trial: 1	5724484	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	1	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	COM	30.3	OBJ-6	OBJ-6	up	down	LOCATION	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	4	1	FIRST-TEST_A1_COM_OBEN_RECHTS_OBJ-6.mp4	OUTCOME_OBJ-6_UNTEN.mp4
Kalea_2	1	Kalea_2.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[0, 23, 0, 23, 0, 23, 0, 23, 0]	true	5801692	2	outcome_video	true	5786972	Fixations	1000.00	IP Relative	9652.00	13	4	Trial: 1	5724484	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	1	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	COM	30.3	OBJ-6	OBJ-6	up	down	LOCATION	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	4	1	FIRST-TEST_A1_COM_OBEN_RECHTS_OBJ-6.mp4	OUTCOME_OBJ-6_UNTEN.mp4
Kalea_2	1	Kalea_2.edf	RIGHT	Right	actor	418000.00	5512.18	1080	3074	0.3185	false	.	216	2	.	.	2	116	0	1726.80	599.20	1	889	4816	0.1538	2	476.80	-1729.20	2979.20	529.40	116	16.89	-175.85	115	1	49	0.3846	5	0	0	1	0	0	0	673	0	.	23	.	actor_right	243	4	12466	1404.80	729.60	243	12708	0.0769	1	154.80	-901.10	2151.10	584.70	12466	10.64	-165.88	12465	10	12384	1250	0	0	6363.40	4019.20	.	0	0	0	0	0	0	3074	1800	4	673	1	4144	1731.70	818.90	1595	7974	0.0769	1	499.10	40.30	1209.70	776.50	6380	3074	0	.	.	1595	2	6380	1749.10	619.30	347	9372	0.0769	1	292.80	-1028.80	2278.80	526.30	9026	320	RECTANGLE	[0, 23, 0, 23, 0, 23, 0, 23, 0]	true	5801692	2	outcome_video	true	5786972	Fixations	1000.00	IP Relative	9652.00	13	4	Trial: 1	5724484	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	1	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	COM	30.3	OBJ-6	OBJ-6	up	down	LOCATION	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	4	1	FIRST-TEST_A1_COM_OBEN_RECHTS_OBJ-6.mp4	OUTCOME_OBJ-6_UNTEN.mp4
Kalea_2	1	Kalea_2.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 23, 0, 23, 0, 23, 0, 23, 0]	true	5801692	2	outcome_video	true	5786972	Fixations	1000.00	IP Relative	9652.00	13	4	Trial: 1	5724484	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	1	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	COM	30.3	OBJ-6	OBJ-6	up	down	LOCATION	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	4	1	FIRST-TEST_A1_COM_OBEN_RECHTS_OBJ-6.mp4	OUTCOME_OBJ-6_UNTEN.mp4
Kalea_2	2	Kalea_2.edf	RIGHT	Right	actor	122500.00	.	355	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	21	.	upper_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[0, 23, 24, 0, 24, 0]	true	6277866	1	first_video	true	6261986	Fixations	1000.00	IP Relative	15265.00	8	4	Trial: 2	6246521	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	2	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-13	OBJ-10	up	up	IDENTITY	left	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	5	2	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-13.mp4	OUTCOME_OBJ-10_OBEN.mp4
Kalea_2	2	Kalea_2.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[0, 23, 24, 0, 24, 0]	true	6277866	1	first_video	true	6261986	Fixations	1000.00	IP Relative	15265.00	8	4	Trial: 2	6246521	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	2	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-13	OBJ-10	up	up	IDENTITY	left	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	5	2	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-13.mp4	OUTCOME_OBJ-10_OBEN.mp4
Kalea_2	2	Kalea_2.edf	RIGHT	Right	actor	418000.00	3848.40	1080	1432	0.0938	false	.	1432	3	.	.	2	1057	0	1294.30	466.50	1	1432	2488	0.1250	1	44.30	809.20	440.80	275.30	1057	13.63	-23.32	1056	2	1000	0.1250	1	0	0	0	1	0	0	0	1334	.	23	.	actor_right	1432	1	1057	1294.30	466.50	1432	2488	0.1250	1	44.30	809.20	440.80	275.30	1057	13.63	-23.32	1056	2	1000	1250	0	0	3848.40	3848.40	.	0	0	0	0	0	0	1432	1800	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1432	0	1334	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 23, 24, 0, 24, 0]	true	6277866	1	first_video	true	6261986	Fixations	1000.00	IP Relative	15265.00	8	4	Trial: 2	6246521	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	2	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-13	OBJ-10	up	up	IDENTITY	left	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	5	2	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-13.mp4	OUTCOME_OBJ-10_OBEN.mp4
Kalea_2	2	Kalea_2.edf	RIGHT	Right	actor	418000.00	4268.20	1080	2028	0.1329	false	.	1334	4	23	[23]	3	2582	1	460.80	457.20	1	1334	3915	0.1250	1	340.80	-1174.30	1294.30	466.50	2582	12.91	-177.03	2581	3	2489	0.2500	2	0	0	0	0	0	0	0	0	.	24	.	actor_left	694	2	10682	464.70	455.20	694	11375	0.1250	1	344.70	-1018.90	1138.90	369.90	10682	10.13	-166.87	10681	5	10598	120	1	1	4334.70	4201.70	.	0	0	0	0	0	0	2028	670	2	694	2	10682	464.70	455.20	694	11375	0.1250	1	344.70	-1018.90	1138.90	369.90	10682	2028	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 23, 24, 0, 24, 0]	true	6277866	1	first_video	true	6261986	Fixations	1000.00	IP Relative	15265.00	8	4	Trial: 2	6246521	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	2	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-13	OBJ-10	up	up	IDENTITY	left	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	5	2	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-13.mp4	OUTCOME_OBJ-10_OBEN.mp4
Kalea_2	2	Kalea_2.edf	RIGHT	Right	actor	122500.00	.	355	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	21	.	upper_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[23, 0]	true	6296938	2	outcome_video	true	6282242	Fixations	1000.00	IP Relative	13768.00	6	4	Trial: 2	6246521	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	2	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-13	OBJ-10	up	up	IDENTITY	left	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	5	2	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-13.mp4	OUTCOME_OBJ-10_OBEN.mp4
Kalea_2	2	Kalea_2.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[23, 0]	true	6296938	2	outcome_video	true	6282242	Fixations	1000.00	IP Relative	13768.00	6	4	Trial: 2	6246521	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	2	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-13	OBJ-10	up	up	IDENTITY	left	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	5	2	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-13.mp4	OUTCOME_OBJ-10_OBEN.mp4
Kalea_2	2	Kalea_2.edf	RIGHT	Right	actor	418000.00	3783.00	1080	1232	0.0895	false	.	1232	1	.	.	1	23	0	1751.00	554.80	1	1232	1254	0.1667	1	501.00	.	.	.	23	7.80	-101.59	22	.	-49	0.1667	1	0	0	0	0	0	0	0	0	.	23	.	actor_right	1232	1	23	1751.00	554.80	1232	1254	0.1667	1	501.00	.	.	.	23	7.80	-101.59	22	.	-49	1250	0	0	3783.00	3783.00	.	0	0	0	0	0	0	1232	1800	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1232	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[23, 0]	true	6296938	2	outcome_video	true	6282242	Fixations	1000.00	IP Relative	13768.00	6	4	Trial: 2	6246521	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	2	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-13	OBJ-10	up	up	IDENTITY	left	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	5	2	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-13.mp4	OUTCOME_OBJ-10_OBEN.mp4
Kalea_2	2	Kalea_2.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[23, 0]	true	6296938	2	outcome_video	true	6282242	Fixations	1000.00	IP Relative	13768.00	6	4	Trial: 2	6246521	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	2	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-13	OBJ-10	up	up	IDENTITY	left	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	5	2	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-13.mp4	OUTCOME_OBJ-10_OBEN.mp4
Kalea_2	3	Kalea_2.edf	RIGHT	Right	actor	122500.00	.	355	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	21	.	upper_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[23, 0, 23, 0]	true	6328755	1	first_video	true	6312867	Fixations	1000.00	IP Relative	13191.00	7	4	Trial: 3	6301339	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	3	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-4	down	down	NO	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	6	3	FIRST-TEST_A2_NCOM_UNTEN_RECHTS_OBJ-4.mp4	OUTCOME_OBJ-4_UNTEN.mp4
Kalea_2	3	Kalea_2.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[23, 0, 23, 0]	true	6328755	1	first_video	true	6312867	Fixations	1000.00	IP Relative	13191.00	7	4	Trial: 3	6301339	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	3	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-4	down	down	NO	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	6	3	FIRST-TEST_A2_NCOM_UNTEN_RECHTS_OBJ-4.mp4	OUTCOME_OBJ-4_UNTEN.mp4
Kalea_2	3	Kalea_2.edf	RIGHT	Right	actor	418000.00	3138.78	1080	7555	0.5727	false	.	300	1	.	.	1	0	0	1462.10	425.60	1	1844	2466	0.4286	3	212.10	.	.	.	0	.	.	.	.	.	0.7143	5	0	0	3	0	0	0	3022	0	.	23	.	actor_right	1478	2	9524	1307.10	535.10	5711	11001	0.2857	2	408.20	-375.20	1625.20	301.80	5222	6.52	-138.47	9523	5	9455	1250	0	0	3595.60	2215.10	.	0	0	0	0	0	0	7555	1800	2	267	1	352	1565.70	378.90	5711	11001	0.2857	2	408.20	-375.20	1625.20	301.80	5222	7555	0	.	.	1277	1	1190	1565.10	343.30	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[23, 0, 23, 0]	true	6328755	1	first_video	true	6312867	Fixations	1000.00	IP Relative	13191.00	7	4	Trial: 3	6301339	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	3	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-4	down	down	NO	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	6	3	FIRST-TEST_A2_NCOM_UNTEN_RECHTS_OBJ-4.mp4	OUTCOME_OBJ-4_UNTEN.mp4
Kalea_2	3	Kalea_2.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[23, 0, 23, 0]	true	6328755	1	first_video	true	6312867	Fixations	1000.00	IP Relative	13191.00	7	4	Trial: 3	6301339	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Kalea_2	3	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-4	down	down	NO	right	2	2	[1, 1, 1, 0, 0]	subj.18	subj.18_2	FIRST-TEST	6	3	FIRST-TEST_A2_NCOM_UNTEN_RECHTS_OBJ-4.mp4	OUTCOME_OBJ-4_UNTEN.mp4
